id;company_name;city;country;foundation_year_cat
321286064;BETO Handels- und Transport GmbH;Bad Bentheim;DE;junge
321216889;OEWA Wagenfeld Verwaltungsgesellschaft mbH;Wagenfeld;DE;junge
327383050;Kathrin Rameil;Attendorn;DE;experte
326710154;Martin Hengelbrock;Osnabrück;DE;reifen
327184057;Heinz-Willi Krebs Filtertechnik;Langenfeld (Rheinland);DE;junge
327854154;GVV-Gesellschaft für Vertriebsaufbau und Vertriebskoordination mbH;Vaihingen an der Enz;DE;junge
327356353;Markus Meiswinkel;Erwitte;DE;junge
327419581;Jörg Weinhold;Bergisch Gladbach;DE;experte
327311296;Filippo's Restaurant, Gesellschaft für Restaurationsbetrieb mbH;Kirkel;DE;experte
342435465;Zorica Davidovic;Villingen-Schwenningen;DE;experte
327275210;Günther Pietsch;Giesen;DE;junge
313554834;DSB Dieter Schubert GmbH & Co. Straßen- und Tiefbau;Berlin;DE;experte
313471996;Newco Navigators GmbH;Bruchköbel;DE;experte
313484412;DRK-Blutspendedienst Rheinland-Pfalz und Saarland gemeinnützige Gesellschaft mit beschränkter Haftung;Bad Kreuznach;DE;experte
313556058;Axel Springer Sport Verlag GmbH;Hamburg;DE;experte
313428064;Hans Jakob Koch und~Hans-Jürgen Koch~Koch GbR Salalt-~und Kartoffelbau;Mainz-Kastel;DE;experte
313603886;Markus Ehrmann;Aalen;DE;experte
317989010;Andreas Württemberger;Obersulm;DE;reifen
313710667;GTV Autoteile GmbH;Schwebheim;DE;experte
313520476;Rote Brücke Vermögensgesellschaft mbH & Co. KG;Hamburg;DE;experte
326468022;Elektro-Kälber GmbH;Remchingen;DE;reifen
325773364;Jürgen Wördehoff GmbH Handelsbüro für Innenausstattungen;Essen;DE;junge
326456712;"Verlag ""Die Abendzeitung - 8-Uhr Blatt"" GmbH & Co. KG";Nürnberg;DE;junge
326486024;Erwin Huber Papier-, Büro- und Schreibwarenvertretungen GmbH;Neufahrn b. Freising;DE;junge
326539293;Ernst Voelker;Frankfurt am Main;DE;junge
326556797;Veith Altmann und Boris Altmann;Braunschweig;DE;experte
326626702;Barbara Trier;Lichtenberg;DE;reifen
326934619;G. u. L. Chrapkowski Fabrikations-, Vertriebs- und Verwaltungsgesellschaft mbH;Berlin;DE;junge
341929672;Thomas Wimmer;Stockheim;DE;junge
343986209;LS Logistik Service GmbH;Garbsen;DE;experte
343036039;Christian Welle;Fulda;DE;experte
343733759;osnabus GmbH;Osnabrück;DE;experte
343220414;KEB Hana Bank (D) Aktiengesellschaft;Frankfurt am Main;DE;experte
344143099;Helix Medical Europe SE & Co. KG;Kaiserslautern;DE;experte
344068452;Katholische Sozialstation Freiburg i. Brsg. Gesellschaft mit beschränkter Haftung;Freiburg im Breisgau;DE;junge
343923157;JG Immobilien GmbH;Idstein;DE;experte
343659645;BAS Architekten GmbH;Bad Segeberg;DE;experte
388551728;Alois Forster;Niederaichbach;DE;junge
388028391;Auto Orths, Inhaber Gabriele Orths e.K.;Duisburg;DE;experte
388061590;Networkers AG Gesellschaft für Internet Technologie;Hagen;DE;experte
388628369;Kurt Heilmayer;München;DE;experte
388571528;Hans-Josef Wilpsbaeumer;Alfter;DE;junge
388782463;Ursula Steinmetz;Nordhausen;DE;experte
388996696;Marion Müller;Haltern am See;DE;experte
389093878;Heinz-Wilhelm Markhilliges;Seeburg;DE;junge
331512934;IFV ImmobilienFonds Verwaltungsgesellschaft Objekte Halle, Essen und Magdeburg mbH;Ingelheim am Rhein;DE;experte
331074666;BKL Dresden Hotelbetriebsgesellschaft mbH;Köln;DE;experte
330258302;Ulf Klinger, Frank Klinger, Ove Berge und Karsten Berge;Frankfurt (Oder);DE;junge
537365538;Schubert-Verlag Verlag für Fachliteratur Inhaber: Dr. Harald Schubert e.K.;Leipzig;DE;experte
330859450;Franz-Carl Steffens;Mönchengladbach;DE;experte
330632613;Technologie- und Medienzentrum Erfurt GmbH;Erfurt;DE;experte
330899592;Fernseh GmbH Niederdorf Fachgeschäft für Heimelektronik und Haushaltstechnik;Niederdorf;DE;reifen
330943783;EGA Emde Glockner Automation GmbH;Lüdinghausen;DE;experte
331077730;Niederberg-Apotheke Markus Gerhardt eK.;Koblenz;DE;junge
317926160;Peter Geipel, Michael Geipel und Andreas Kollmannsberger;München;DE;junge
318040128;Hermann Scholzen;Herne;DE;experte
317548691;Uwe Kirchkamp;Willich;DE;junge
318169570;Kettl Baustoffe GmbH;Markt Indersdorf;DE;reifen
317787265;Gebr. Crüwell;Bielefeld;DE;reifen
329379916;Peters Verwaltungs GmbH;Bocholt;DE;experte
318073145;D.H. Held KG;Weiterstadt;DE;reifen
317875532;Günter Janik Gesellschaft mit beschränkter Haftung;Porta Westfalica;DE;reifen
317982346;Wolfgang Bühler;Radolfzell am Bodensee;DE;reifen
324103126;Jyden-Dantec Stalleinrichtung GmbH;Niebüll;DE;junge
324233915;Hesse Autohandelsgesellschaft mit beschränkter Haftung;Berlin;DE;junge
323210658;Karl-Heinz Zerck (GmbH & Co.) KG;Hamburg;DE;reifen
323969832;Ausstellung Eigenheim & Garten Wuppertal GmbH;Fellbach;DE;experte
324247204;Horst Müller;Bomlitz;DE;reifen
324735463;Hatting Germany GmbH;Saterland;DE;junge
324426303;Werner Heinrich;Königsbrunn;DE;junge
340804895;Swiss Marine Consulting (Deutschland) GmbH;Hamburg;DE;experte
324234848;Helmut Mühlbauer;Laberweinting;DE;junge
342733723;Los Amigos Restaurante GmbH;Erkelenz;DE;experte
342677608;Modehaus Weckmer, Inhaberin Gudrun Weckmer e.K.;Schwabmünchen;DE;experte
342533289;Kerstin Südmersen und Oliver Welling;Münster;DE;experte
342810987;Hatip Gülec;Wetzlar;DE;experte
342763612;Laser Integration Laser Applikation GmbH;Sexau;DE;experte
342712087;Europäischer Hof GmbH & Co. KG;München;DE;experte
342819894;Manuel Klemme;Grebenstein;DE;experte
342551645;Jörg Tiedemann;Barendorf;DE;experte
326399867;Elvira Dähne;Magdeburg;DE;experte
326469012;Nürnberger Bierkontor GmbH;Nürnberg;DE;experte
325697530;Reichenbach Rechtehandels GmbH;Ismaning;DE;junge
326377533;Chetan Karla Bosák;Türkenfeld;DE;experte
326541471;Christian Belach;Saarwellingen;DE;junge
326365145;Karl Jünger Nachf. Uwe Leutgen e.K.;Meinerzhagen;DE;reifen
326843294;Reinhard Wolff;Gevelsberg;DE;experte
341881252;SHS Energiedienste GmbH;Halle (Saale);DE;experte
326441425;Uwe Fassbender;Hamburg;DE;junge
314376992;Michaela Wodtke;Altdorf;DE;experte
314546727;Venera - Jörg Röpnack - Bau - Immobilien - Versicherungen & Finanz GmbH & Co. KG;Erfurt;DE;experte
314198891;Stephan Schlageter;Grenzach-Wyhlen;DE;junge
314150488;Torsten Maifeld und Marc Schamott;Lüneburg;DE;experte
314255662;Stephan Weidlich;Großkarolinenfeld;DE;experte
314236253;Hardy und Helmut Schugardt;Beetzsee;DE;experte
319831491;Wilhelm Nolden & Söhne GmbH & Co KG;Duisburg;DE;reifen
314404554;SMB Sechste Immobilien GmbH & Co. KG;Kollmar;DE;experte
314377503;Gert Neef;Filderstadt;DE;experte
327320685;WEAG Geschäftsführungs-GmbH;Köngen;DE;junge
326898710;Sven Schwan;Magdeburg;DE;junge
326233462;Futur Personal Leasing GmbH;Schüttorf;DE;experte
326899994;Otto W. Mahler Inh. Stefan Gerdes e.K.;Ellerbek;DE;reifen
326959079;Hupperten Transport GmbH;Kempen;DE;reifen
326753993;Dieter Burr und Martin Wulf;Weissach;DE;junge
326804858;Andreas Schmidt und Mathias Sjuts;Braunschweig;DE;experte
326849270;Wilfried Scholz e.K. Der Schlafberater;Bielefeld;DE;junge
342177792;Pension-Gaststätte-Weßnerhof Inhaber Josef Moritz e.K.;Marquartstein;DE;junge
340180100;Matthias Schaf;Landsberg;DE;experte
322123266;Gräser Autokrane und Schwertransporte GmbH;Mannheim;DE;reifen
321330185;Emeritta Brinke und Theodor Brinke;Kirchensittenbach;DE;junge
322452830;Säge- und Hobelwerk Oberweser Gesellschaft mit beschränkter Haftung Holzhandel KG in Veckerhagen;Reinhardshagen;DE;reifen
322014499;Knödler Grundbesitz Einkaufszentrum in Mosbach KG Sauer Vermietungen KG;Stuttgart;DE;junge
322253089;AHA-Werbegaben Günter Bayerl Inh. Julian Bendel e.K.;Deiningen;DE;experte
322361692;BGC Baugerätecontor Handel und Mietservice GmbH;Rellingen;DE;junge
322295809;Andreas Höhne und Christian Höhne;Nettetal;DE;junge
322008699;"Café ""König X"" GmbH";Stuttgart;DE;junge
328267844;Petra Schäfer;Aschaffenburg;DE;experte
328261342;Laboratoire Labothène Cosmetique GmbH & Co.KG;Pforzheim;DE;experte
327674917;Reform Fenster & Türen Vertrieb GmbH;Rudersberg;DE;junge
342991069;Irene Eisen und Frank Illing;Gelnhausen;DE;experte
328242263;Uni-Plast Holding GmbH;Wesel;DE;experte
328914259;CSH Wirtschaftsberatung Verwaltungs GmbH;Feldkirchen;DE;experte
328078717;Karin Huber;Freiburg im Breisgau;DE;junge
328295410;Peter Csutora;Staufen im Breisgau;DE;experte
328296905;Christian Glur;Müllheim;DE;reifen
313501610;Daniel Schönfeld;Pinneberg;DE;experte
313672313;GWK Gesellschaft für Wohn- und Kommunalbau mbH & Co. Kommanditgesellschaft;Waldbronn;DE;experte
313415393;Fitnessloft Hamm GmbH;Hamm;DE;experte
313539013;HORST Retail Concepts GmbH;Hamburg;DE;experte
313454418;Domenico Maimone;Wurmlingen;DE;experte
317903417;Elgena Wilhelm Namendorf e.K.;München;DE;reifen
313538606;4 FOR YOU SPORTSMANAGEMENT UG (haftungsbeschränkt);Monsheim;DE;experte
313575037;Business Networks Consulting GmbH;Pforzheim;DE;experte
313451997;Ricks Gastro- und Event GmbH;Kiel;DE;experte
537689551;Matrix Projekt 6 GmbH & Co.KG;Hamburg;DE;experte
551387223;acensus Steuerberatungsgesellschaft mbH;Münster;DE;experte
537662772;Bau Management GmbH Zeitz;Zeitz;DE;experte
551147031;IBCM Trockenbau- und Servicegesellschaft mbH;Berlin;DE;experte
551315414;AlbrechtMahutka GmbH;Hamburg;DE;experte
342597850;HAMMONIA RoCor Holding One GmbH;Hamburg;DE;experte
342635925;ARDA Warenhandel GmbH;Herne;DE;experte
342421515;Mümtaz Arslan;Dieburg;DE;experte
342444613;Campingplatz Münster Kampert & Kampert GmbH & Co. KG;Münster;DE;experte
342656865;Dr.Ritter Beratung und Vermögensverwaltung GmbH;Aachen;DE;reifen
342718795;SNOWDEN GmbH;Berlin;DE;experte
342726649;Kairem Aviation GmbH;Darmstadt;DE;experte
342608230;Restaurant Opatija GmbH;Glinde;DE;experte
325426732;Bismarck, Inhaber Hans-Werner Wolfertz e.K.;Krummhörn;DE;reifen
325614758;J. Hanisch Gesellschaft mit beschränkter Haftung & Co. KG, Kraftfahrzeuge;Wegberg;DE;junge
324904671;wte Walter Thum;Dasing;DE;junge
325689362;Robert Kreuzpointner und Harald Kreuzpointner;Winhöring;DE;junge
325527059;Internationale Blumen- Handels-Gesellschaft mit beschränkter Haftung & Co. Kommanditgesellschaft Interblum;Straelen;DE;junge
325577831;Ferdinand Jaegers und Robert Jaegers;Mönchengladbach;DE;experte
325993475;Prof. Ingo Hoffmann;Wiesloch;DE;junge
341343059;Hans-Joachim Klapka;Steinheim an der Murr;DE;experte
325440279;Atlas Beteiligungs GmbH;Dortmund;DE;junge
316695683;Johannes Sienknecht GmbH & Co. KG;Neumünster;DE;reifen
316670280;Hetzel, Tor-Westen + Partner Ingenieurgesellschaft mbH & Co. Kommanditgesellschaft;Düsseldorf;DE;junge
316339258;Arnold Rückert GmbH Heizungstechnik und Sanitär;Hamburg;DE;junge
316707348;Foto-Brunninger Hugo A. Brunninger-GmbH + Co. KG;München;DE;reifen
316490457;Kragen-Textil Abwicklungsgesellschaft mbH & Co. KG;München;DE;reifen
316801034;Günther Clemens e. K. Schmier- und Dosiertechnik;Steinbach (Taunus);DE;experte
327398632;A. Lippert Nachfolger e.Kfm.;Ammersbek;DE;junge
316548981;Hermann Brüggemann OHG,Strickwarenfabrik;Bocholt;DE;reifen
316854611;Druckhaus Schmücker Inhaber Dipl.-Ing. Theodor Schmücker;Menden (Sauerland);DE;junge
388683349;Christian Dinter;Petershagen;DE;junge
388359148;Josef Maichle;Burladingen;DE;junge
344844217;Mario Christiani;Hamburg;DE;experte
388620825;Rudolf Hoffmann und Dr. med. Joachim Wald;Bingen am Rhein;DE;experte
388231206;Barbara Heller;Lügde;DE;experte
388500394;Rene Rösner;Berlin;DE;experte
344879254;CL Event GmbH;Zwickau;DE;experte
388234663;Michael Lange;Stemwede;DE;experte
327168527;Hans-Joachim Frink;Köln;DE;junge
327070645;Max Sportmode GmbH;Landsberg am Lech;DE;junge
326538972;Michaela Rothe;Bensheim;DE;junge
327624714;WIB Datenverarbeitungssysteme und Wirtschaftsberatungsgesellschaft mbH;Witten;DE;junge
327166240;Traute Mohr;Elmshorn;DE;experte
327075532;Blagoje Bajagic;Braunschweig;DE;experte
326980364;ScheBo r. Biotech Aktiengesellschaft;Gießen;DE;junge
327147950;Andreas Podschun;Barkow;DE;experte
342347061;Mario Rolf Ingo Senkpiel;Berlin;DE;experte
340743351;Hans-Joachim Eckert;Horb am Neckar;DE;experte
340352964;Birgit Bals und Karsten Wirth;Wiesbaden;DE;experte
340492763;Mier GmbH;St. Ingbert;DE;experte
340737665;Johann Schmitz Chemische Reinigung, Inhaber Franz Deutsch;Baden-Baden;DE;reifen
340793549;Torsten Jeße;Rugensee;DE;experte
340720242;Otto Romberger & Söhne Inh. Hans-Jürgen Sarnowski Buch- und Offsetdruck sowie Herstellung von Stempeln e.K.;Celle;DE;junge
340676069;Jochen Jöns;Tetenhusen;DE;experte
340352106;Jessica Gerasch;Stuhr;DE;experte
342475702;EM-TEC Energiemontagen GmbH;Beselich;DE;experte
342671468;Hausbau Baustein GmbH, Immobilien, Wohn- und Gewerbebau;Ulm;DE;experte
342448723;Mahler Immobiliengesellschaft Neu-Ulm Verwaltungs GmbH;Bopfingen;DE;experte
342696788;Reiner Holler;Bruchsal;DE;experte
342617128;Meesenburg Beteiligungs GmbH;Flensburg;DE;experte
342747748;Malte Sander;Neu Wulmstorf;DE;junge
342752202;UW Freyenstein GmbH;Berlin;DE;experte
342633265;EMS Erste Mobilien Services Verwaltungs GmbH;Essen;DE;experte
327139296;Gute Aussicht Kommunikations GmbH;Albstadt;DE;experte
327163619;Dirk Michelmann;Staßfurt;DE;experte
327070103;Ralph Geishecker;Magdeburg;DE;experte
342343247;UTG Tanklager Bremerhaven Beteiligungsgesellschaft mbH;Bremerhaven;DE;experte
326978645;Günter Gürtler;Geislingen an der Steige;DE;experte
326528858;DAV Vermögensverwaltung Gesellschaft mit beschränkter Haftung;Königstein im Taunus;DE;junge
327622705;Winfried Luxa;Engelskirchen;DE;experte
327168159;Andrea Rüdell;Spay;DE;junge
327066353;K4 Real Estate Verwaltungs-GmbH;Vaihingen an der Enz;DE;junge
327995424;Jürgen Kappus;Düsseldorf;DE;experte
327882788;Karl-Friedrich Kaupp und Frank Krebok;Stuttgart;DE;experte
328047456;Karl-Peter Wammes;Solingen;DE;reifen
328075205;Martina Henssler und Paul Henssler;Bad Herrenalb;DE;junge
328062786;Giuseppe Carbonetto;Solingen;DE;experte
342776953;Zwei N GmbH & Co. KG;Ludwigshafen am Rhein;DE;experte
327982794;Martin Holzschneider;Mettmann;DE;junge
327398988;Deegenbergklinik für Innere Krankheiten/Kardiologie/Diabetologie Angiologie und Orthopädie AHB- und Reha-Klinik Familien-Kommanditgesellschaft Deeg GmbH & Co.;Bad Kissingen;DE;reifen
328661421;Gerlinde Pietsch;Gengenbach;DE;experte
300206473;Visionata KG;Wien;AT;experte
300229603;AT Trend Home KG in Liqu.;Graz;AT;experte
300277118;AUGUSTA Immobilien GmbH;Lannach;AT;junge
300265196;doppler group GmbH;Braunau am Inn;AT;junge
300232154;COLORI Farbenhandel GmbH in Liqu.;Rosental an der Kainach;AT;reifen
300197223;Franz Obruca KG;Hürm;AT;experte
300308776;Tomek Productions GmbH;Wien;AT;experte
300400598;GPIR GmbH;Wien;AT;experte
300381427;Fuith & Mark - Die Festwirte GmbH;Wien;AT;experte
341411329;Dynasafe Area Clearance Group GmbH;Ludwigsfelde;DE;experte
341281175;ARLI Medizintechnik GmbH;Tuttlingen;DE;experte
341456598;Henry Münch;Barsbüttel;DE;experte
341512413;Bärbel Pulver;Wesseling;DE;experte
341453833;Joachim Schindler und Juri Müller;Osnabrück;DE;experte
341433021;Julius Reimann;Taunusstein;DE;experte
341407512;Ali Topalak;Böblingen;DE;experte
341279781;Markus Blohm;Bergheim;DE;experte
318680832;Eva- Maria Krämer- Hofmann;Mannheim;DE;reifen
319024915;Kira Dettenberg;Schenefeld;DE;junge
319340501;HDG e.K.;Kassel;DE;reifen
319225827;Charlotte Böhringer;Forst Bruchsal;DE;junge
319090684;Martin Schoen & Comp. Nachfolger Karl Loy GmbH & Co. KG;Zwiesel;DE;reifen
319346722;Schuhe Lang, Inh. Heike Lang, e.Kfr.;Merzig;DE;junge
319233672;Franz König Malerbetrieb GmbH;Karlsruhe;DE;junge
331024158;Ihr Friseur eG;Coswig (Anhalt);DE;experte
319007282;Frank Daferner;Denkendorf;DE;reifen
320497050;Schmid Elektro-Maschinen- u. Gerätebau GmbH;Dorfen;DE;reifen
320704976;Emil Häringer Obst- und Gemüsegroßhandel Inh. Karl Brüggen;Elzach;DE;junge
320894348;Hedwig Pointvogel, Spedition;Aschheim;DE;junge
320007354;W. Friedrich Bohnlander e. Kfm. Inhaberin Ursula Allgaier;Albstadt;DE;reifen
320475551;Helmut Rottenfußer;München;DE;junge
320694789;Altstadt-Küchenstudio GmbH;Schopfheim;DE;junge
333037872;DELI am Litfaßplatz GMBH;Berlin;DE;experte
320923899;TM Film- und Fernsehproduktionsgesellschaft mbH;Köln;DE;junge
320775521;P.W. Rütten;Erkelenz;DE;junge
317242386;Universal Heizungssysteme GmbH;Lippstadt;DE;junge
317039907;Krämer GmbH & Co.Industrie-Automation beschränkt haftende oHG;Overath;DE;experte
317191690;Rosa Steidle;Salem;DE;junge
317195899;Edwin Wohlhüter e.K. Inhaber Egon Wohlhüter;Leibertingen;DE;reifen
317151868;Elektro Technik Horst Mader, Inh. Peter Weiße;Berlin;DE;junge
316863562;Struckmeier - Fliesengroßhandel GmbH;Bad Kreuznach;DE;reifen
317448256;B + B Parkhausgesellschaft mit beschränkter Haftung;Düsseldorf;DE;junge
317330900;Konrad Kessler GmbH & Co KG Sandbruchbetriebe;Lahntal;DE;reifen
328517099;Hebbecker Textildruck - Systeme GmbH;Ofterdingen;DE;experte
341039707;Trinicon GmbH;Elmshorn;DE;experte
341210760;Dirk Herlitzius;Stegen;DE;experte
341169919;Christiane Bartenbach;Wandlitz;DE;experte
341231713;Hans-Jürgen Noack und Wolfgang Titz;Berlin;DE;experte
341180312;"Verwaltung Schiffahrtsgesellschaft MS ""SCAN BRASIL"" mbH";Hamburg;DE;experte
341157975;Volker Götz Verwaltungs GmbH;Bramstedtlund;DE;experte
341017258;ver.di-Forum Nord gGmbH;Kiel;DE;experte
341268978;Harald K. Sabin und Siegfried A. Hesker;Berlin;DE;experte
340299282;Andreas Knote;Bernau bei Berlin;DE;experte
340250519;Birgit Pawel;Arnsberg;DE;experte
340239790;Aribert-Dieter Stroeve;Neuenhaus;DE;experte
340182111;Thomas Bröker;Oldenburg;DE;experte
340242840;Axel Kost;Karlsfeld;DE;experte
340160082;Wolfgang Schnetz;Biberach an der Riß;DE;experte
340245303;Carola Wagner;Wolmirstedt;DE;experte
340209852;Michael Schliehe-Diecks;Glandorf;DE;reifen
315900634;BTV Beratung und Vertrieb GmbH;Hamburg;DE;experte
315726971;Gisbert Henneböhle GmbH;Büren;DE;experte
315660043;Artur Möller GmbH und Co. KG;Voerde (Niederrhein);DE;reifen
325071863;Frank Kofink;Ingersheim;DE;experte
315826545;Robert Muth Landtechnik-Metallbau e.K. Inhaber Holger Muth;Büdingen;DE;reifen
315796123;Hafner-Apotheke Ludwig Böhmisch e. K.;Obernzell;DE;experte
315763938;Bobst Beteiligungsgesellschaft mbH;Meerbusch;DE;reifen
315865555;Kranken - und Pflegedienst GmbH Bergmann;Lugau;DE;experte
315609941;Reckendrees GmbH Rolladen- und Kunststofffensterfabrik;Herzebrock-Clarholz;DE;junge
340851976;Oliver Winkler;Frankfurt am Main;DE;experte
341076142;Mario Wunsch;Aurich;DE;experte
341030481;Christoph Klopfleisch und Manuela Klopfleisch;Rastenberg;DE;experte
340946073;Theresien-Apotheke Gisela Laumer e. Kfr.;Nürnberg;DE;junge
340849079;Heinz-August Nieß;Wolfsburg;DE;reifen
340986518;Günter Schilling;Wiesmoor;DE;experte
341019712;"Stefan Schwab; Christina Ruhmann";Stein;DE;experte
341001853;Rapid Dienstleistung GmbH;Hamburg;DE;experte
537286502;T.K.S.GmbH;Salzkotten;DE;experte
507135551;HHub GmbH Hamburger Handels- und Baugesellschaft;Hamburg;DE;experte
507213705;GA 31. Objekt 1045 Verwaltungs GmbH;Köln;DE;experte
498922137;Jürgen Rehermann;Kassel;DE;experte
537451473;Z & S Simon Elektrotechnik GmbH;Andernach;DE;experte
507081870;BancArt Invest Erste Vermögensverwaltungsgesellschaft mbH & Co.KG;Kiel;DE;experte
499140416;Vestacon Informations- und Seminardienste GmbH;Jüchen;DE;experte
507588767;Kirchhoff Beteiligungen GmbH;Iserlohn;DE;experte
312613121;Förderzentrum und Printpoint Bad Grund GmbH;Bad Grund (Harz);DE;experte
312591668;Wolfgang Jürgen Schmidberger und Jürgen Geiger;Arrach;DE;experte
312597115;Gesellschaft für zukunftsorientiertes Personalmanagement mbH;Lengenfeld;DE;experte
312593391;Schilder - Nix Karl Nix Inh. Brigitte Mack e.Kfr.;Dortmund;DE;reifen
312620156;NORD-APOTHEKE, Inh.Ursula Kobelt e.Kfr.;Zeitz;DE;experte
312743802;Petra Krebs;Gilserberg;DE;experte
312601328;Georg Spar;Pöttmes;DE;experte
312598129;Dr. Loew Soziale Dienstleistungen GmbH & Co. KG Glaubendorf/Unterachtel/Kollnburg;Wernberg-Köblitz;DE;junge
312612432;Edeltraud Sulcs;Ginsheim-Gustavsburg;DE;experte
317314409;Phoenix Zementwerke Krogbeumker Holding GmbH & Co. KG;Beckum;DE;reifen
317438992;ART EDITION-FILS GMBH;Düsseldorf;DE;reifen
317137719;Autohaus Salzmann e.K.;Rosenthal;DE;reifen
317331528;Bellersheim Inh.: Anke Bellersheim e. K.;Gladenbach;DE;reifen
316934546;Josef M. Schmitt GmbH & Co. KG;Bad Neuenahr-Ahrweiler;DE;reifen
317342707;Grünes Landhaus Inhaber Ulrich Langenau e. K.;Hildesheim;DE;junge
317556199;Torsten Christians;Willich;DE;reifen
328690784;Matthias Löhner;Coburg;DE;experte
317249688;L+S Küchen GmbH;Merseburg;DE;junge
537280252;Rings & Jansen GmbH i.L.;Köln;DE;experte
537232860;Handelsagentur Pütz GmbH;Köln;DE;experte
537552130;Pirtek Koblenz, Klaus Baum e.K.;Mülheim-Kärlich;DE;experte
537449563;VAB Vertrieb, Auftragsbeschaffung und Bildung zur Teilhabe am Arbeitsleben gGmbH;Osnabrück;DE;experte
537553091;Dorflift GmbH & Co. KG;Reit im Winkl;DE;experte
537692316;Odette Wilk;Beetzsee;DE;experte
551126394;Schoenfeld & Hottendorf Partnerschaft Steuerberatungsgesellschaft;Hamburg;DE;experte
551258903;Velantis  City-Clean-Textilpflege-GmbH;Ober-Ramstadt;DE;experte
342640642;Kita Router gGmbH;Erftstadt;DE;experte
342523513;Weil Partner Consulting GmbH Wirtschaftsprüfungsgesellschaft Steuerberatungsgesellschaft;Königstein im Taunus;DE;experte
342599825;Gausepohl Verwaltung GmbH;Warendorf;DE;experte
342381133;SRF Financial Services GmbH;Frankfurt am Main;DE;experte
342349582;Sabine Born;Brandenburg an der Havel;DE;experte
342576287;Peter Helbing;Hannover;DE;experte
342645940;publish print R&R GmbH;Dudenhofen;DE;experte
342549382;CASTEL I Vermögensverwaltungsgesellschaft mbH;Hamburg;DE;experte
341701237;AKT - Aviation Keytronic Technology GmbH;Hamburg;DE;experte
341497776;Lars Beyerstedt;Braunschweig;DE;experte
341746495;Esmeralda da Silva Gomes;Düsseldorf;DE;experte
341904599;Omega Beteiligungen UG (haftungsbeschränkt);Mühlheim am Main;DE;experte
341703630;Heinz Passfeld;Wermelskirchen;DE;junge
341496566;Geburtshaus Tölz Hebammen-Partnerschaft Hindenberg-Wolf;Bad Tölz;DE;experte
341751163;Georg Seitz und Nicole Baumann-Izzo;Hamburg;DE;experte
341741919;Helmut Rabenbauer;Viechtach;DE;experte
331232434;Barbara Plath;Baruth/Mark;DE;experte
331106018;Manfred Herber e. Kfm.;Eberswalde;DE;experte
331275961;Susanne Tietzmann;Ottrau;DE;experte
331275573;AB-RE-Trans Geschäftsführungs GmbH;Beckingen;DE;experte
330654703;Cengiz Eroglu;Stuttgart;DE;experte
331713797;Pyrotechnische Fabrik ( PYF) GmbH;Röthenbach a.d.Pegnitz;DE;experte
331181313;Dirk Frenzel;Leipzig;DE;experte
551037943;SG Verwaltungs-GmbH;Bernkastel-Kues;DE;experte
330931767;Autohaus Wittenberge GmbH;Wittenberge;DE;experte
319546560;Lorentz Sanitär-Heizungsbau GmbH;Dossenheim;DE;junge
319088324;Heinrich Prex;Kirchdorf a. Inn;DE;reifen
319508909;Dieter Schöttle;Stuttgart;DE;reifen
319863940;IHJ Lorenz GmbH;Geretsried;DE;reifen
319681441;Kalk- und Mergelwerke Heinrich Müller GmbH & Co. KG;Halle (Westf.);DE;reifen
319710885;Eugen Schlehäuser;Marl;DE;junge
331613682;ADG Agrar-Bio Dienstleistungs GmbH;Salem;DE;experte
319832291;Thomas Paul Geiger;Nürnberg;DE;junge
319535035;Hans-Jürgen Klein GmbH Heizungs- und Ölfeuerungsanlagen Sanitärinstallationen;Sylt;DE;experte
342789431;IMM Financial Services GmbH & Co. KG;Ahrensburg;DE;experte
342653975;WI Immobilien-Verwaltungs GmbH;Fellbach;DE;experte
342734267;mittelhessische wohnen plus GmbH;Gießen;DE;experte
342520249;Erhard Achtelstetter GmbH;Dietersheim;DE;experte
342492196;Peisker Bautischlerei und Altbausanierung GmbH;Bergen;DE;experte
342715440;Hofmeister & Meincke Metallhandels GmbH;Weyhe;DE;experte
342795076;MX GmbH;Geisenfeld;DE;experte
342683672;Schmid VV GmbH;Göttingen;DE;experte
329829159;FWD  Assekuranz  Service  GmbH Greiz;Greiz;DE;experte
329531821;Hasse Campingplatz und Strandbad GmbH;Roßbach;DE;experte
329850304;KTM Kommunal-Technik Mori GmbH;Oberhausen;DE;experte
329832344;Vierte OLDEG Oldesloer Grundstücksgesellschaft mbH;Bad Oldesloe;DE;experte
329793905;RB Beteiligungsgesellschaft mbH;Düsseldorf;DE;experte
329728059;Günter Kirstein;Verden (Aller);DE;junge
330369570;DICA Technologies AG;Berlin;DE;experte
329857056;BBP Beton- und Baustoff-Prüfung GmbH & Co. Kommanditgesellschaft;Langenau;DE;junge
389457370;Gudrun Patzig;Frauenstein;DE;experte
314617655;Walter Flächenheiztechnik GmbH;Annaberg-Buchholz;DE;experte
313005965;Hessmer Verwaltungs und Beteiligungs GmbH;Plettenberg;DE;experte
312902449;Reederei MS Tanja GmbH & Co. KG;Schnaittenbach;DE;experte
312934297;Stephanie Pinter;Schwetzingen;DE;experte
312899644;Pro Verlag Gesellschaft für Publikationen mbH;Frankfurt am Main;DE;experte
312922120;ttpapier, Inhaber Michel Schneider e.Kfm.;Wasbek;DE;experte
312925571;Immobilien Maria Theresia Odendall Inhaber Britta Ervens;Kerpen;DE;experte
