id_profiles;id_entities
322529;303367189
322546;324185024
322546;313090153
322546;388895596
322546;389535758
322546;340968669
322546;333986227
322546;551254613
322546;326810785
322546;318262169
322546;313748475
322677;303997365
322677;301120122
322677;300853665
322677;300169780
322677;482647385
322677;303664882
322677;300981649
322677;300689333
322677;649441888
322677;302684428
322793;300169780
322793;649441888
322793;303997365
322793;302684428
322793;303367189
322793;300191947
322793;302942198
322793;300265196
322793;300182334
322793;300241986
322806;303997365
322806;302684428
322806;300169780
322806;649441888
322806;300232154
322806;304083900
322806;300239183
322806;300182334
322806;302713227
322806;303605091
322869;484735969
322869;480384676
322869;303997365
322869;482647385
322869;300169780
322869;301702155
322869;301725698
322869;300981649
322869;483933193
322869;300182334
322893;312656393
322893;340359349
322893;331281691
322893;332286520
322893;366304939
322893;324185024
322893;313090153
322893;322705112
322893;315494190
322893;389989922
322940;649441888
322940;303997365
322940;485442706
322940;481572407
322940;482687030
322940;481166630
322940;300689333
322940;480469675
322940;302684428
322940;480718576
323029;300241986
323029;481572407
323029;485442706
323029;485490358
323029;483620907
323029;481166630
323192;300169780
323192;649441888
323192;303997365
323192;302684428
323192;303367189
323192;300191947
323192;302942198
323192;300265196
323192;300182334
323192;300241986
323195;301120122
323195;481572407
323195;485442706
323195;303997365
323195;482800807
323195;485468081
323195;485490358
323195;480003797
323195;481115009
323195;483432639
323322;485490358
323322;482508103
323322;481556558
323322;481166630
323322;481572407
323322;485442706
323322;487759151
323322;483462404
323322;485938521
323322;480003797
323341;300169780
323341;649441888
323341;303997365
323341;302684428
323341;303367189
323341;300191947
323341;302942198
323341;300265196
323341;300182334
323341;300241986
323348;649441888
323348;303997365
323348;300232154
323348;300689333
323348;300981649
323348;301725698
323348;300548893
323348;300169780
323348;300241986
323348;484735969
323358;303997365
323358;649441888
323358;301725698
323358;300241986
323358;301120122
323358;484735969
323358;300228633
323358;300232154
323358;300981649
323358;300169780
323369;301120122
323369;300241986
323369;301344847
323369;648929990
323369;300169780
323369;301706144
323369;301380762
323369;303216311
323369;300501692
323369;300088315
323440;481166630
323440;649441888
323440;481572407
323440;485442706
323440;303997365
323440;301725698
323440;481599871
323440;483016759
323440;485490358
323440;300241986
323447;303997365
323447;649441888
323447;300241986
323447;300169780
323447;301120122
323447;301725698
323447;300232154
323447;303605091
323447;300464477
323447;300228633
323463;485442706
323463;481572407
323463;481166630
323463;649441888
323463;482800807
323463;483238523
323463;483432639
323463;481599871
323463;487759151
323463;480003797
323472;649441888
323472;300241986
323472;303997365
323472;301725698
323472;301120122
323472;300169780
323472;301858465
323472;481599871
323472;480840987
323472;481166630
323491;484735969
323491;300981649
323491;480384676
323491;303997365
323491;482647385
323491;389535758
323491;480718576
323491;480469675
323491;482687030
323491;482653326
323716;649441888
323716;303997365
323716;300169780
323716;300548893
323716;300399527
323716;481166630
323716;300241986
323716;300464477
323716;301725698
323716;303371603
323745;303997365
323745;649441888
323745;300981649
323745;484735969
323745;301120122
323745;480840987
323745;480384676
323745;300228633
323745;300464477
323745;300232154
323802;301120122
323802;480384676
323802;484735969
323802;303997365
323802;649441888
323802;300232154
323802;300228633
323802;481166630
323802;480840987
323802;300981649
323835;303997365
323835;484735969
323835;301120122
323835;300169780
323835;480718576
323835;649441888
323835;485915243
323923;484735969
323923;303997365
323923;481556558
323923;480003797
323923;485442706
323923;481572407
323923;649441888
323923;481166630
323923;481599871
323923;482508103
323963;481572407
323963;485442706
323963;483933193
323963;484735969
323963;482057473
323963;483238523
323963;487759151
323963;483620907
323963;480003797
323963;484764514
324002;302684428
324002;300182334
324002;300457272
324002;301917464
324002;302360375
324002;389535758
324002;303664882
324002;301702155
324002;303216311
324002;301380762
324022;300169780
324022;649441888
324022;303997365
324022;302684428
324022;303367189
324022;300191947
324022;302942198
324022;300265196
324022;300182334
324022;300241986
324032;484735969
324032;303997365
324032;649441888
324032;480384676
324032;301120122
324032;481572407
324032;485442706
324032;480840987
324164;649441888
324164;484735969
324164;303997365
324164;480384676
324164;480718576
324164;300169780
324164;301725698
324164;300689333
324164;300981649
324164;303605091
324184;300241986
324184;302684428
324184;300169780
324184;649441888
324184;300689333
324184;301380762
324184;303216311
324184;300514081
324184;301696139
324184;300188093
324213;302684428
324213;300182334
324213;304083900
324213;300842916
324213;300262029
324213;300388675
324213;301848441
324213;302942198
324213;303367189
324213;300191947
324235;389535758
324235;312558819
324235;341662018
324235;315043575
324235;318262169
324235;322507880
324235;313802811
324235;313307308
324235;389062175
324235;344672225
324358;302684428
324358;484735969
324358;304083900
324358;300981649
324358;300842916
324358;300262029
324358;301848441
324358;300388675
324358;303806871
324358;480384676
324374;300182334
324374;303664882
324374;300853665
324374;315494190
324374;304083900
324374;302684428
324374;389535758
324374;300842916
324374;300262029
324374;300388675
324379;649441888
324379;303997365
324379;301725698
324379;300169780
324379;301858465
324379;481166630
324379;303371603
324379;300241986
324379;480469675
324379;301847815
324419;303997365
324419;649441888
324419;301725698
324419;484735969
324419;300228633
324419;300241986
324419;300169780
324419;303605091
324419;300232154
324419;300689333
324459;480123150
324459;480718576
324459;482687030
324459;304083900
324459;485442706
324459;481572407
324459;480000926
324459;480469675
324459;481326908
324459;481166630
324465;649441888
324465;300241986
324465;303997365
324465;300169780
324465;300689333
324465;300265196
324465;301155987
324465;302474689
324465;300190715
324465;300228657
324481;300182334
324481;480123150
324481;304083900
324481;300191947
324481;303367189
324481;302942198
324481;302684428
324481;649430857
324481;301003968
324481;300411287
324493;481572407
324493;485442706
324493;480003797
324493;480785182
324493;481556558
324493;483432639
324493;483016759
324493;481166630
324493;485490358
324493;481599871
324596;482508103
324596;482647385
324596;482653326
324596;484735969
324596;481556558
324596;485468081
324596;301380762
324596;303216311
324596;303664882
324596;300605099
324610;481599871
324610;649441888
324610;301120122
324610;481572407
324610;485442706
324610;483620907
324610;484764514
324610;485283001
324610;480003797
324610;484735969
324671;649441888
324671;300241986
324671;303997365
324671;301858465
324671;303371603
324671;300169780
324671;301120122
324671;300689333
324671;300025379
324671;301725698
324680;481572407
324680;485442706
324680;484735969
324680;481556558
324680;482647385
324680;481599871
324680;482800807
324680;487759151
324680;649441888
324680;480785182
324856;303997365
324856;300169780
324856;649441888
324856;301725698
324856;300689333
324856;300241986
324856;301847815
324856;300190715
324856;648584407
324856;300027610
324943;302684428
324943;303605091
324943;300689333
324943;301120122
324943;300241986
324943;303806871
324943;303216311
324943;301380762
324943;300262029
324943;300388675
324977;303997365
324977;300232154
324977;649441888
324977;303605091
324977;484735969
324977;300169780
324977;301725698
324977;300689333
324977;301120122
324977;300228633
325046;485442706
325046;481572407
325046;482800807
325046;482560146
325046;481166630
325046;487759151
325046;649441888
325046;480785182
325046;481599871
325046;483462404
325049;389679817
325049;389989922
325049;312656393
325049;332286520
325049;340331882
325049;314048054
325049;340113164
325049;537673246
325049;340298620
325049;314616897
325121;331281691
325121;342222004
325121;340359349
325121;333208960
325121;312739863
325121;327112350
325121;388496353
325121;326351686
325121;313338709
325121;330508300
325261;649441888
325261;303997365
325261;481166630
325261;481572407
325261;485442706
325261;483238523
325261;485490358
325261;483432639
325261;483016759
325261;483620907
325272;303997365
325272;301725698
325272;649441888
325272;300241986
325272;300169780
325272;301120122
325272;300232154
325272;300228633
325272;303100713
325272;303605091
325343;302684428
325343;300182334
325343;304083900
325343;300191947
325343;302942198
325343;303367189
325343;300390689
325343;303216311
325343;301380762
325343;300262029
325479;481166630
325479;649441888
325479;480469675
325479;482560146
325479;485442706
325479;481572407
325479;487759151
325479;480840987
325479;482687030
325479;480718576
325578;300169780
325578;303997365
325578;484735969
325578;300027610
325578;649441888
325578;300441843
325578;300882086
325578;301799136
325578;302684428
325578;300689333
325666;303997365
325666;649441888
325666;300241986
325666;300169780
325666;301120122
325666;301725698
325666;300232154
325666;303605091
325666;300464477
325666;300228633
325705;389989922
325705;366304939
325705;331281691
325705;300232154
325705;326907990
325705;340359349
325705;328630751
325705;331840533
325705;340113164
325705;323360503
325785;303997365
325785;301725698
325785;649441888
325785;300241986
325785;300232154
325785;300169780
325785;484735969
325785;303100713
325785;301120122
325785;301858465
326038;302684428
326038;304083900
326038;300182334
326038;300262029
326038;301848441
326038;300388675
326038;300842916
326038;480123150
326038;303806871
326038;302942198
326278;482560146
326278;300241986
326278;487759151
326278;649441888
326278;480469675
326278;300987302
326278;481166630
326278;482800807
326278;301155987
326278;302474689
326354;481166630
326354;303997365
326354;481572407
326354;485442706
326354;485490358
326354;483933193
326354;484764514
326354;485283001
326354;483016759
326354;485938521
326420;649441888
326420;484735969
326420;303997365
326420;300981649
326420;300169780
326420;300548893
326420;300241986
326420;300464477
326420;481166630
326420;482647385
326465;303997365
326465;301725698
326465;649441888
326465;300241986
326465;300169780
326465;301120122
326465;300232154
326465;300228633
326465;303100713
326465;303605091
326638;300981649
326638;484735969
326638;480384676
326638;482508103
326638;300853665
326638;482647385
326638;300197223
326638;303664882
326638;486330335
326638;480003797
326660;649441888
326660;303997365
326660;300169780
326660;300241986
326660;300228657
326660;480469675
326660;301725698
326660;300987302
326660;300618444
326660;304083900
326722;300182334
326722;303664882
326722;484735969
326722;302684428
326722;300853665
326722;300605099
326722;304083900
326722;300694622
326722;482647385
326722;482508103
326729;300241986
326729;301725698
326729;649441888
326729;303997365
326729;301858465
326729;481599871
326729;303371603
326729;301847815
326729;300169780
326729;481166630
326768;389535758
326768;388784865
326768;343210506
326768;315043575
326768;341662018
326768;312558819
326768;312574750
326768;318262169
326768;344672225
326768;389062175
326800;649441888
326800;303997365
326800;300228633
326800;484735969
326800;300232154
326800;300169780
326800;300981649
326800;300548893
326800;303100713
326800;303605091
327075;303997365
327075;649441888
327075;300169780
327075;301120122
327075;300464477
327075;300689333
327075;300241986
327075;300548893
327075;300232154
327075;484735969
327150;484735969
327150;480384676
327150;303997365
327150;482647385
327150;300169780
327150;301702155
327150;301725698
327150;300981649
327150;483933193
327150;300182334
327190;483238523
327190;481166630
327190;485442706
327190;481572407
327190;485490358
327190;480469675
327190;487759151
327190;482800807
327190;482560146
327190;486245939
327237;300197223
327237;484735969
327237;303664882
327237;480384676
327237;484826370
327237;300853665
327237;485468081
327237;300182334
327237;300981649
327237;303806871
327301;303997365
327301;301725698
327301;300689333
327301;301120122
327301;300169780
327301;300241986
327301;300232154
327301;303605091
327301;302684428
327301;300543337
327417;303997365
327417;300169780
327417;302684428
327417;301120122
327417;484735969
327417;300689333
327417;300853665
327417;300981649
327417;300182334
327417;649441888
327436;389535758
327436;312558819
327436;341662018
327436;315043575
327436;318262169
327436;322507880
327436;313802811
327436;313307308
327436;389062175
327436;344672225
327529;303997365
327529;649441888
327529;300241986
327529;300169780
327529;301120122
327529;301725698
327529;300232154
327529;303605091
327529;300464477
327529;300228633
327673;304083900
327673;300241986
327673;649441888
327673;301725698
327673;300514081
327673;301696139
327673;301120122
327673;300842916
327673;301848441
327673;300262029
327724;303997365
327724;649441888
327724;301725698
327724;480384676
327724;484735969
327724;300232154
327724;303100713
327724;300689333
327724;300169780
327724;300228633
327791;304083900
327791;302713227
327791;300182334
327791;302152066
327791;300411287
327791;301003968
327791;300169780
327791;300241986
327791;300228657
327791;300188093
327824;649441888
327824;303997365
327824;300169780
327824;300548893
327824;300399527
327824;481166630
327824;300241986
327824;300464477
327824;301725698
327824;303371603
327852;303997365
327852;301120122
327852;649441888
327852;301725698
327852;481166630
327852;480003797
327852;481572407
327852;485442706
327852;480384676
327852;300169780
327853;331281691
327853;389482225
327853;366304939
327853;340359349
327853;318519170
327853;324693423
327853;322445610
327853;325417236
327853;323893966
327853;326249034
327885;649441888
327885;303997365
327885;300981649
327885;301120122
327885;300232154
327885;300689333
327885;301725698
327885;300228633
327885;484735969
327885;303100713
328048;331281691
328048;366304939
328048;340359349
328048;324185024
328048;318445095
328048;323360503
328048;340100653
328048;300232154
328048;327800322
328048;388784865
328080;389989922
328080;366304939
328080;331281691
328080;300232154
328080;326907990
328080;340359349
328080;328630751
328080;331840533
328080;340113164
328080;323360503
328200;301120122
328200;303997365
328200;649441888
328200;300228633
328200;300464477
328200;300169780
328200;300689333
328200;300241986
328200;300190715
328200;303100713
328227;300169780
328227;649441888
328227;303997365
328227;302684428
328227;303367189
328227;300191947
328227;302942198
328227;300265196
328227;300182334
328227;300241986
328334;389989922
328334;366304939
328334;322284050
328334;325166304
328334;331281691
328334;312670938
328334;322623836
328334;318070596
328334;312744936
328334;323360503
328355;300169780
328355;649441888
328355;303997365
328355;302684428
328355;303367189
328355;300191947
328355;302942198
328355;300265196
328355;300182334
328355;300241986
328606;484735969
328606;389535758
328606;300981649
328606;481572407
328606;485442706
328606;481166630
328606;483432639
328606;482647385
328606;480003797
328606;485088574
328632;482647385
328632;300981649
328632;300853665
328632;303664882
328632;342361994
328632;482508103
328632;301120122
328632;480591515
328632;480131163
328632;300925398
328651;313018039
328651;313802811
328651;316171524
328651;342804946
328651;506923015
328651;342361994
328651;340063546
328651;313369279
328651;327796970
328651;316092670
328772;303997365
328772;649441888
328772;300169780
328772;301120122
328772;300241986
328772;301725698
328772;300548893
328772;300689333
328772;300981649
328772;300228633
328998;303997365
328998;649441888
328998;480384676
328998;303605091
328998;300228633
328998;300981649
328998;301120122
328998;484735969
328998;300169780
328998;300232154
329088;303997365
329088;301725698
329088;649441888
329088;300241986
329088;300169780
329088;301120122
329088;300232154
329088;300228633
329088;303100713
329088;303605091
329484;302684428
329484;480384676
329484;484735969
329484;482647385
329484;480718576
329484;303664882
329484;300182334
329484;482508103
329484;300981649
329484;300689333
329628;649441888
329628;303997365
329628;301725698
329628;300548893
329628;300464477
329628;300169780
329628;300689333
329628;301120122
329628;300241986
329628;303605091
329851;483238523
329851;480718576
329851;301120122
329851;649441888
329851;482560146
329851;303997365
329851;322705112
329851;481572407
329851;485442706
329851;482687030
329976;484735969
329976;300197223
329976;303997365
329976;300981649
329976;300853665
329976;301702155
329976;303664882
329976;300925398
329976;301380762
329976;303216311
330018;481572407
330018;485442706
330018;481599871
330018;480003797
330018;481166630
330018;483238523
330018;487759151
330018;481238470
330018;482560146
330018;483432639
330077;303997365
330077;649441888
330077;300228633
330077;301120122
330077;300169780
330077;300241986
330077;301725698
330077;300689333
330077;303605091
330077;300232154
330105;303997365
330105;649441888
330105;300169780
330105;301120122
330105;300241986
330105;301725698
330105;300548893
330105;300689333
330105;300981649
330105;300228633
330200;303664882
330200;300194887
330200;303296677
330200;301702155
330200;300853665
330200;303560866
330200;482647385
330200;300925398
330200;300605099
330200;300569659
330208;300241986
330208;649441888
330208;303997365
330208;301725698
330208;301858465
330208;300169780
330208;481599871
330208;300190715
330208;301120122
330208;301847815
330223;300169780
330223;649441888
330223;303997365
330223;302684428
330223;303367189
330223;300191947
330223;302942198
330223;300265196
330223;300182334
330223;300241986
330283;484735969
330283;303997365
330283;649441888
330283;480384676
330283;301120122
330283;481572407
330283;485442706
330283;480840987
330304;330948183
330304;333732043
330304;341662018
330304;315043575
330304;312574750
330304;326355513
330304;332122696
330304;326358244
330304;551145113
330304;326396103
330341;303997365
330341;649441888
330341;480384676
330341;303605091
330341;300228633
330341;300981649
330341;301120122
330341;484735969
330341;300169780
330341;300232154
330536;303997365
330536;649441888
330536;484735969
330536;482647385
330536;301725698
330536;480607014
330536;481572407
330536;485442706
330536;300981649
330536;480003797
330928;303997365
330928;649441888
330928;300241986
330928;300169780
330928;301120122
330928;301725698
330928;300232154
330928;303605091
330928;300464477
330928;300228633
331035;300241986
331035;649441888
331035;300188093
331035;301120122
331035;303697676
331035;303371603
331035;300689333
331035;481599871
331035;481166630
331035;483933193
331142;303997365
331142;649441888
331142;300241986
331142;300169780
331142;301120122
331142;301725698
331142;300232154
331142;303605091
331142;300464477
331142;300228633
331158;649441888
331158;303997365
331158;481166630
331158;480469675
331158;480840987
331158;301120122
331158;481599871
331158;301725698
331158;480003797
331158;300232154
331246;300169780
331246;300241986
331246;300265196
331246;649441888
331246;302942198
331246;303367189
331246;300191947
331246;300399527
331246;300411287
331246;301003968
331307;312574750
331307;341662018
331307;315043575
331307;313802811
331307;322507880
331307;312558819
331307;313307308
331307;389535758
331307;327016783
331307;333732043
331315;300241986
331315;301725698
331315;303997365
331315;649441888
331315;481166630
331315;481599871
331315;481919681
331315;303371603
331315;301120122
331315;480626527
331366;303664882
331366;300605099
331366;300853665
331366;482647385
331366;482508103
331366;300197223
331366;342361994
331366;300925398
331366;300371133
331366;486330335
331432;480003797
331432;485442706
331432;481572407
331432;481599871
331432;484080523
331432;480622252
331432;480039863
331432;301120122
331432;487759151
331432;480626527
331497;481572407
331497;485442706
331497;481166630
331497;480003797
331497;483462404
331497;483933193
331497;485490358
331497;485938521
331497;484764514
331497;485283001
331529;300169780
331529;649441888
331529;303997365
331529;300182334
331529;304083900
331529;300265196
331529;302713227
331529;480469675
331529;302684428
331529;301003968
331631;481166630
331631;485442706
331631;481572407
331631;649441888
331631;482687030
331631;480469675
331631;480000926
331631;480718576
331631;487759151
331631;480840987
331725;312574750
331725;341662018
331725;315043575
331725;313802811
331725;322507880
331725;312558819
331725;313307308
331725;389535758
331725;327016783
331725;333732043
331876;484735969
331876;303997365
331876;300981649
331876;649441888
331876;300169780
331876;301725698
331876;303605091
331876;480718576
331876;303806871
331876;480469675
332034;303664882
332034;482647385
332034;300853665
332034;342361994
332034;300605099
332034;300981649
332034;300569659
332034;340968186
332034;341877048
332034;300194887
332182;649441888
332182;301725698
332182;303997365
332182;300241986
332182;301120122
332182;303371603
332182;481599871
332182;481166630
332182;481572407
332182;485442706
332446;481166630
332446;649441888
332446;483238523
332446;480469675
332446;481572407
332446;485442706
332446;482560146
332446;482800807
332446;487759151
332446;480003797
332555;480469675
332555;649441888
332555;303997365
332555;300169780
332555;487856262
332555;481089436
332555;481166630
332555;302684428
332555;300228657
332555;300232154
332575;482647385
332575;482508103
332575;484735969
332575;481556558
332575;485283001
332575;484764514
332575;488079195
332575;483325361
332575;301702155
332575;480131163
332671;300241986
332671;303997365
332671;301725698
332671;649441888
332671;301858465
332671;300689333
332671;300169780
332671;301120122
332671;648929990
332671;300464477
332714;303997365
332714;649441888
332714;303605091
332714;480003797
332714;300228633
332714;300232154
332714;481166630
332714;480384676
332714;480840987
332714;300464477
332756;388784865
332756;343210506
332756;312574750
332756;331281691
332756;340847731
332756;315467741
332756;331233114
332756;315571070
332756;344928531
332756;344161328
332802;537361003
332802;313268552
332802;333987910
332802;340878215
332802;507348436
332802;326436602
332802;312522157
332802;341210760
332802;330204004
332802;327153644
333072;300169780
333072;649441888
333072;303997365
333072;302684428
333072;303367189
333072;300191947
333072;302942198
333072;300265196
333072;300182334
333072;300241986
333245;303997365
333245;649441888
333245;300241986
333245;300169780
333245;301120122
333245;301725698
333245;300232154
333245;303605091
333245;300464477
333245;300228633
333301;484735969
333301;480384676
333301;481200835
333301;482687030
333301;480832864
333301;480698377
333301;480718576
333301;481572407
333301;485442706
333301;481425437
333321;303664882
333321;300853665
333321;300569659
333321;300605099
333321;300371133
333321;300182334
333321;300454441
333321;303296677
333321;300191947
333321;302942198
333368;300169780
333368;303997365
333368;649441888
333368;301725698
333368;300241986
333368;300251704
333368;300689333
333368;300265196
333368;300232154
333368;481166630
333598;343192597
333598;341662018
333598;315043575
333598;389535758
333598;330948183
333598;333732043
333598;326355513
333598;332122696
333598;388784865
333598;343210506
333638;300169780
333638;649441888
333638;303997365
333638;302684428
333638;303367189
333638;300191947
333638;302942198
333638;300265196
333638;300182334
333638;300241986
333772;303997365
333772;301725698
333772;649441888
333772;300241986
333772;300169780
333772;301120122
333772;300232154
333772;300228633
333772;303100713
333772;303605091
333778;649441888
333778;481166630
333778;485442706
333778;481572407
333778;480469675
333778;303997365
333778;482560146
333778;301725698
333778;301120122
333778;301858465
333830;366304939
333830;324185024
333830;331281691
333830;322705112
333830;340359349
333830;389989922
333830;322284050
333830;312656393
333830;389482225
333830;316628825
334151;301702155
334151;484735969
334151;302684428
334151;301380762
334151;303216311
334151;300689333
334151;301120122
334151;303453278
334151;300241986
334151;648929990
334203;303997365
334203;649441888
334203;300169780
334203;301120122
334203;300241986
334203;301725698
334203;300548893
334203;300689333
334203;300981649
334203;300228633
334219;649441888
334219;485442706
334219;481572407
334219;301120122
334219;481166630
334219;303100713
334219;484342316
334219;300689333
334219;482687030
334219;487158024
334365;303997365
334365;649441888
334365;302684428
334365;301120122
334365;301725698
334365;300169780
334365;300241986
334365;301847815
334365;301858465
334365;480718576
334446;389535758
334446;388784865
334446;343210506
334446;315043575
334446;341662018
334446;312558819
334446;312574750
334446;318262169
334446;344672225
334446;389062175
334490;300853665
334490;302684428
334490;303664882
334490;315494190
334490;304083900
334490;300182334
334490;484735969
334490;482647385
334490;300981649
334490;300262029
334672;482647385
334672;303664882
334672;300605099
334672;342361994
334672;300853665
334672;486330335
334672;482508103
334672;315494190
334672;300569659
334672;300981649
334692;300169780
334692;649441888
334692;303997365
334692;302684428
334692;303367189
334692;300191947
334692;302942198
334692;300265196
334692;300182334
334692;300241986
334774;303997365
334774;649441888
334774;300241986
334774;300169780
334774;301120122
334774;301725698
334774;300232154
334774;303605091
334774;300464477
334774;300228633
334784;303997365
334784;649441888
334784;481166630
334784;481572407
334784;485442706
334784;482800807
334784;303371603
334784;483238523
334784;301725698
334784;487759151
334856;481166630
334856;649441888
334856;301120122
334856;480840987
334856;481572407
334856;485442706
334856;303997365
334856;487759151
334856;483432639
334856;483462404
334920;649441888
334920;303997365
334920;301858465
334920;302684428
334920;300232154
334920;301120122
334920;300987302
334920;301847815
334920;304083900
334920;648584407
335010;649441888
335010;303997365
335010;301725698
335010;300169780
335010;300232154
335010;303920276
335017;301725698
335017;303997365
335017;649441888
335017;300241986
335017;301120122
335017;300169780
335017;300232154
335017;481572407
335017;485442706
335017;303100713
335039;303997365
335039;649441888
335039;300241986
335039;300169780
335039;301120122
335039;301725698
335039;300232154
335039;303605091
335039;300464477
335039;300228633
335095;484735969
335095;300853665
335095;303664882
335095;315494190
335095;302684428
335095;303997365
335095;300981649
335095;300925398
335095;303806871
335095;300182334
335236;300182334
335236;300169780
335236;301993358
335236;302360375
335236;300457272
335236;301917464
335236;300156650
335236;300130986
335236;300005997
335236;301371068
335298;300169780
335298;649441888
335298;303997365
335298;302684428
335298;303367189
335298;300191947
335298;302942198
335298;300265196
335298;300182334
335298;300241986
335309;484735969
335309;480718576
335309;302684428
335309;480384676
335309;482653326
335309;480946995
335309;300842916
335309;300262029
335309;300388675
335309;301848441
335441;649441888
335441;303997365
335441;301120122
335441;484735969
335441;480384676
335441;300232154
335441;481166630
335441;300228633
335441;480840987
335441;301725698
335680;303997365
335680;302684428
335680;480718576
335680;481166630
335680;649441888
335680;301120122
335680;300169780
335680;304083900
335680;480439066
335680;480654748
335738;303997365
335738;480003797
335738;649441888
335738;481166630
335738;483462404
335738;483620907
335738;481599871
335738;485442706
335738;481572407
335738;301725698
335764;300169780
335764;649441888
335764;303997365
335764;302684428
335764;303367189
335764;300191947
335764;302942198
335764;300265196
335764;300182334
335764;300241986
335788;649441888
335788;481166630
335788;301725698
335788;300241986
335788;303997365
335788;480469675
335788;648584407
335788;300169780
335788;301858465
335788;301120122
335823;482508103
335823;481556558
335823;483620907
335823;485490358
335823;303664882
335823;484764514
335823;485283001
335823;301731381
335823;480731749
335823;480619795
335879;480003797
335879;482647385
335879;484735969
335879;481599871
335879;481572407
335879;485442706
335879;301120122
335879;480626527
335879;480785182
335879;483933193
336089;649441888
336089;303997365
336089;300232154
336089;300689333
336089;300981649
336089;301725698
336089;300548893
336089;300169780
336089;300241986
336089;484735969
336118;480384676
336118;484735969
336118;303605091
336118;303997365
336118;301725698
336118;649441888
336118;301120122
336118;300232154
336118;300241986
336118;482687030
336191;484764514
336191;485283001
336191;481572407
336191;485442706
336191;483933193
336191;481556558
336191;483620907
336191;482647385
336191;482057473
336191;484063438
336341;389535758
336341;341662018
336341;315043575
336341;312574750
336341;313307308
336341;313802811
336341;343210506
336341;388784865
336341;340189814
336341;312924916
336418;481166630
336418;649441888
336418;300241986
336418;301858465
336418;301847815
336418;485442706
336418;481572407
336418;301120122
336418;300169780
336418;485490358
336757;303997365
336757;649441888
336757;300228633
336757;301120122
336757;300169780
336757;300241986
336757;301725698
336757;300689333
336757;303605091
336757;300232154
336957;312558819
336957;389535758
336957;313802811
336957;312574750
336957;333246127
336957;341662018
336957;315043575
336957;322507880
336957;341746495
336957;313210204
336965;303997365
336965;649441888
336965;300241986
336965;300169780
336965;301120122
336965;301725698
336965;300232154
336965;303605091
336965;300464477
336965;300228633
336974;481166630
336974;485442706
336974;481572407
336974;482800807
336974;483432639
336974;487759151
336974;480622252
336974;484080523
336974;481599871
336974;480785182
337111;303997365
337111;303664882
337111;300853665
337111;300169780
337111;649441888
337111;484735969
337111;300197223
337111;482647385
337111;300981649
337111;315494190
337163;481166630
337163;649441888
337163;485442706
337163;481572407
337163;301725698
337163;487759151
337163;303997365
337163;300241986
337163;483462404
337163;482800807
337172;300169780
337172;649441888
337172;303997365
337172;302684428
337172;303367189
337172;300191947
337172;302942198
337172;300265196
337172;300182334
337172;300241986
337178;649441888
337178;481572407
337178;485442706
337178;481166630
337178;487759151
337178;482800807
337178;482560146
337178;301120122
337178;480840987
337178;480785182
337307;303997365
337307;300169780
337307;300241986
337307;300689333
337307;649441888
337307;301120122
337307;300464477
337307;480384676
337307;303605091
337307;300228633
337349;303997365
337349;649441888
337349;301725698
337349;300241986
337349;301120122
337349;300232154
337349;300169780
337349;301858465
337349;485442706
337349;481572407
337520;484735969
337520;480384676
337520;482687030
337520;485442706
337520;481572407
337520;480469675
337520;481200835
337520;480718576
337520;485915243
337520;304083900
337545;303997365
337545;301120122
337545;480384676
337545;484735969
337545;482647385
337545;300169780
337545;300853665
337545;480718576
337545;480607014
337545;300464477
337561;332430367
337561;322705112
337561;331281691
337561;324185024
337561;313802811
337561;300262029
337561;300388675
337561;301848441
337561;300842916
337561;304083900
337690;312574750
337690;388758091
337690;340176458
337690;342553240
337690;333246127
337690;330948183
337690;333732043
337690;343210506
337690;388784865
337690;344261727
337713;484735969
337713;480384676
337713;304083900
337713;302684428
337713;481166630
337713;480123150
337713;480718576
337713;480946995
337713;300842916
337713;300388675
337897;303997365
337897;389535758
337897;301120122
337897;484735969
337897;649441888
337897;480384676
337897;300981649
337897;480718576
337897;300169780
337897;300689333
337901;303997365
337901;649441888
337901;300241986
337901;300169780
337901;301120122
337901;301725698
337901;300232154
337901;303605091
337901;300464477
337901;300228633
338208;389989922
338208;327153644
338208;330204004
338208;313448798
338208;331411046
338208;332286520
338208;389679817
338208;332430367
338208;342398263
338208;330948183
338256;303997365
338256;649441888
338256;300169780
338256;300232154
338256;301725698
338256;303920276
338256;300241986
338256;300228633
338256;301120122
338256;300380361
338317;300169780
338317;649441888
338317;303997365
338317;302684428
338317;303367189
338317;300191947
338317;302942198
338317;300265196
338317;300182334
338317;300241986
338406;484735969
338406;480718576
338406;302684428
338406;480384676
338406;482653326
338406;480946995
338406;300842916
338406;300262029
338406;300388675
338406;301848441
338438;331281691
338438;340359349
338438;314156262
338438;340968186
338438;342064342
338438;366304939
338438;313665929
338438;312676789
338438;341877048
338438;341891134
338462;301858465
338462;301344847
338462;301706144
338462;649441888
338462;483933193
338462;485490358
338462;300087464
338462;484735969
338462;484336490
338462;486292035
338491;300169780
338491;649441888
338491;303997365
338491;302684428
338491;303367189
338491;300191947
338491;302942198
338491;300265196
338491;300182334
338491;300241986
338713;331281691
338713;389989922
338713;324185024
338713;328630751
338713;312656393
338713;366304939
338713;340359349
338713;314717802
338713;326825572
338713;326810785
338781;303664882
338781;300169780
338781;303997365
338781;300182334
338781;302684428
338781;300605099
338781;300454441
338781;300853665
338781;303216311
338781;301380762
338842;484735969
338842;300182334
